,prediction,target
1631,6940.840999568332,6947.01
1632,6820.399814901129,6862.94
1633,6719.862867286709,6716.0
1634,6531.0350337217205,6589.14
1635,6392.166775692174,6409.38
1636,6197.690518644618,6262.43
1637,6094.29444628968,6013.17
1638,5892.366567809776,5809.25
1639,5805.5420152056795,5762.88
1640,5756.027916203086,5678.36
1641,5722.852922841918,5664.23
1642,5694.685149784548,5673.15
1643,5756.01551579762,5733.07
1644,5811.752936045209,5798.36
1645,5904.839943720723,5938.06
1646,6049.961787637607,6019.25
1647,6081.6120407071185,6077.3
1648,6159.466667671245,6142.5
1649,6140.79364075627,6170.81
1650,6189.542554573392,6119.12
1651,6105.322350626407,6092.47
1652,6088.438455347952,5972.85
1653,5933.810884053196,5916.83
1654,5897.054242178393,5869.51
1655,5843.769038740826,5827.4
1656,5860.042796960836,5898.0
1657,5940.758561674945,5930.23
1658,5919.039244271162,5924.35
1659,5919.136183103933,5935.02
1660,5982.294049840682,5970.81
1661,6049.728806957521,6010.3
1662,6131.796924860227,6116.82
1663,6270.839764663233,6319.19
1664,6486.472021815748,6529.76
1665,6770.873004203177,6824.42
1666,7121.683583386912,7196.98
1667,7498.5740073972665,7490.2
1668,7807.409732624175,8050.37
1669,8337.720654047836,8267.96
1670,8248.10926161284,8106.24
1671,7924.612031894568,7813.15
1672,7643.639446522234,7646.9
1673,7507.214496124301,7463.19
1674,7315.563827160494,7320.39
1675,7234.106715330149,7165.04
1676,7068.698587073811,7045.32
1677,6967.80808689315,7056.9
1678,6967.75688086187,6958.49
1679,6859.760340439925,6924.42
1680,6791.811796048636,6840.22
1681,6684.622989214488,6699.04
1682,6527.148783840428,6551.89
1683,6362.169892611202,6367.19
1684,6171.000290244975,6223.61
1685,6092.632441725169,5981.92
1686,5853.682273699822,5811.99
1687,5790.544624263287,5777.41
1688,5765.5790273141965,5750.62
1689,5798.397973185805,5798.17
1690,5877.163633229788,5849.68
1691,5938.422657381111,6008.79
1692,6158.19130623896,6165.82
1693,6385.237973294207,6558.97
1694,6756.269176591926,6747.05
1695,6932.8475445567665,6977.47
1696,7127.776398090498,7245.51
1697,7468.546402951661,7378.79
1698,7411.505524521396,7450.86
1699,7437.198034250092,7398.26
1700,7312.329739473668,7434.62
1701,7385.298104804282,7351.03
1702,7256.810883537353,7281.83
1703,7206.214349547673,7236.65
1704,7188.237994099345,7222.0
1705,7246.5035601905865,7252.84
1706,7264.077154398381,7183.31
1707,7171.091834077885,7188.92
1708,7204.146042994547,7108.48
1709,7088.063596741688,7106.56
1710,7158.377478377997,7125.36
1711,7217.541203809776,7315.95
1712,7531.007286622827,7457.11
1713,7667.026406397251,7579.38
1714,7743.781956025275,7855.19
1715,8162.67366486972,8199.08
1716,8647.47485807874,8763.49
1717,9089.44553437351,8868.11
1718,8896.65048697117,8587.14
1719,8410.027417848769,8255.51
1720,8049.222465803487,7981.93
1721,7810.314894243643,7815.3
1722,7639.0943547489405,7659.53
1723,7554.138844873902,7503.4
1724,7401.261818989111,7394.71
1725,7341.8734131836345,7458.92
1726,7360.151985744709,7370.55
1727,7303.58568161862,7380.97
1728,7237.311657958616,7362.42
1729,7225.126296911414,7249.65
1730,7075.156346922435,7105.28
1731,6901.912027060283,6898.56
1732,6712.969367269853,6744.18
1733,6512.504181314057,6419.03
1734,6201.577505850457,6208.14
1735,6076.765673795204,5994.64
1736,5911.392627211626,5930.38
1737,5951.5524679435985,5917.56
1738,5979.151175857639,5945.79
1739,6114.226544975688,6164.38
1740,6294.031389753055,6361.04
1741,6651.592455090798,6740.02
1742,6981.782056382106,6987.24
1743,7178.670497747078,7132.39
1744,7238.657143067579,7265.23
1745,7314.901745828548,7273.82
1746,7220.60664971855,7256.85
1747,7168.630549822983,7064.13
1748,6947.3216708633145,6927.38
1749,6796.134098163854,6790.76
1750,6655.979150575313,6640.49
1751,6555.666584603546,6544.26
1752,6511.731529391888,6510.39
1753,6501.317703208049,6543.76
1754,6596.441010094299,6606.74
1755,6673.489341600013,6657.57
1756,6741.182623592798,6685.34
1757,6770.7646139710805,6779.27
1758,6954.964976741805,6906.56
1759,7061.936070289272,7075.25
1760,7326.852665177804,7254.91
1761,7490.261426067458,7467.42
1762,7713.162632795681,7773.17
1763,8004.063676277518,8030.81
1764,8298.578335888647,8554.45
1765,8814.974225976142,8685.43
1766,8671.083380658734,8448.61
1767,8228.59018055864,8176.89
1768,7967.523219335444,7903.57
1769,7737.867524629367,7718.81
1770,7531.980300955631,7550.29
1771,7422.050786264162,7382.62
1772,7303.492229003579,7272.79
1773,7272.939242795602,7350.76
1774,7302.989433420782,7207.62
1775,7154.263407201912,7240.79
1776,7179.588792968995,7202.22
1777,7084.693941174974,7122.12
1778,6950.497626634718,6940.0
1779,6734.851472398154,6751.54
1780,6540.324103914915,6620.74
1781,6371.384806845932,6307.83
1782,6146.942539928363,6098.82
1783,5999.249791274215,5969.55
1784,5945.107938618782,5917.16
1785,5951.865396515027,5906.73
1786,5982.043537324876,5957.42
1787,6149.573105926433,6205.48
1788,6359.712280862158,6359.22
1789,6624.674649800046,6723.98
1790,6959.911778604328,6938.11
1791,7131.045557134181,6965.5
1792,7018.342822263346,7043.73
1793,7068.270772476765,7062.02
1794,7017.141237038444,6997.49
1795,6943.490587054174,6840.21
1796,6750.1968832702805,6722.5
1797,6623.224446151524,6553.71
1798,6488.37924333272,6547.88
1799,6502.676375263338,6431.63
1800,6410.077871305392,6439.32
1801,6472.081282667539,6463.91
1802,6520.483895909314,6489.09
1803,6561.467624320165,6524.86
1804,6610.446670541233,6643.86
1805,6725.786518445653,6640.57
1806,6767.0587784741565,6743.7
1807,6911.710096478037,6985.94
1808,7230.607371879543,7126.69
1809,7369.457901787483,7428.2
1810,7727.302064667404,7685.0
1811,7977.7589882085385,7987.55
1812,8263.946954888304,8443.94
1813,8758.565525337639,8632.97
1814,8629.530088059093,8565.8
1815,8337.035642865489,8180.1
1816,7983.6859774821105,7919.18
1817,7769.633455015229,7793.5
1818,7639.528014457513,7633.56
1819,7533.421319324704,7559.08
1820,7421.347914562562,7419.58
1821,7356.217262307017,7477.5
1822,7366.10255398404,7318.0
1823,7206.710605660343,7321.47
1824,7245.39020459106,7287.59
1825,7176.064099407543,7206.66
1826,7048.105882522979,7036.11
1827,6836.137799094064,6823.3
1828,6610.263701096789,6624.77
1829,6456.180933546708,6377.83
1830,6184.3845281246795,6184.56
1831,6059.967392940224,6038.38
1832,5977.324628838861,5981.63
1833,6053.79161712167,5973.06
1834,6091.580241969571,6118.72
1835,6262.335075410389,6252.14
1836,6421.055692238074,6458.41
1837,6683.9434595602615,6799.95
1838,7068.973782774597,7077.97
1839,7301.528332532105,7144.88
1840,7235.029015859032,7199.48
1841,7236.963317176904,7212.96
1842,7179.056001710124,7082.16
1843,6977.410862485644,6940.0
1844,6817.653665906066,6826.93
1845,6732.5050218600845,6723.25
1846,6628.0885378363455,6654.78
1847,6584.78572125113,6516.77
1848,6467.546919949397,6478.65
1849,6461.591028441193,6473.71
1850,6503.313486161744,6520.45
1851,6538.093393334213,6512.19
1852,6591.961527446131,6592.85
1853,6684.949571676417,6644.86
1854,6786.9666476777575,6812.38
1855,7017.936575005242,7026.18
1856,7287.683502489507,7310.66
1857,7571.159226670716,7530.44
1858,7795.107822484279,7817.48
1859,8082.337608367213,8104.38
1860,8391.339499150105,8666.02
1861,8945.738947648475,8756.95
1862,8645.935805286088,8488.44
1863,8264.916731941874,8199.44
1864,8000.454402575615,7979.19
1865,7792.349831937893,7767.98
1866,7566.09959490768,7597.34
1867,7467.725634319383,7450.7
1868,7348.520069984889,7288.11
1869,7280.54852364978,7352.81
1870,7303.546154389871,7261.32
1871,7181.539094987326,7219.77
1872,7127.653553740959,7238.05
1873,7102.507964997965,7141.59
1874,6976.425856292041,7030.21
1875,6819.8358985253735,6767.3
1876,6553.579587709876,6633.59
1877,6397.834406440782,6336.98
1878,6163.90174725924,6085.77
1879,5986.6016489391595,6007.06
1880,5988.526564359371,5966.95
1881,6032.701385819662,5950.07
1882,6030.333928785495,6006.44
1883,6142.938046347172,6135.95
1884,6254.374740017232,6341.37
1885,6632.752448647512,6695.72
1886,6914.920046417534,6904.08
1887,7069.985276318638,7001.46
1888,7111.033336001645,7037.96
1889,6980.962912020103,7078.27
1890,7029.520651253432,7044.47
1891,6979.044649454081,6952.21
1892,6870.6016673527565,6810.81
1893,6723.69120024156,6721.96
1894,6658.416516970593,6650.56
1895,6597.423647737721,6577.33
1896,6593.0159048143205,6595.55
1897,6619.2035528340575,6581.39
1898,6633.591277523946,6657.12
1899,6718.983364740539,6615.35
1900,6654.599460598092,6728.84
1901,6822.519737476257,6782.98
1902,6903.484985742064,7008.05
1903,7216.772221239332,7169.29
1904,7363.50400160527,7399.53
1905,7593.760535874153,7613.22
1906,7785.403961903659,7874.55
1907,8110.717472849154,8110.33
1908,8375.325534149857,8425.57
1909,8647.04000398468,8492.38
1910,8385.299303193584,8324.43
1911,8176.964477310725,8014.41
1912,7868.820082344487,7748.68
1913,7559.298059335186,7569.41
1914,7400.075764785415,7409.97
1915,7300.839068624128,7277.21
1916,7212.301835781938,7184.19
1917,7197.240564479247,7312.57
1918,7283.5101520757225,7223.86
1919,7173.002588471259,7191.95
1920,7103.521442103466,7174.63
1921,7059.9928329487775,7082.44
1922,6894.316256675247,6900.01
1923,6702.666805934403,6695.49
1924,6463.356352066669,6453.14
1925,6235.884321633515,6179.95
1926,6052.189302267008,5962.09
1927,5900.270332273739,5777.85
1928,5798.181579258138,5755.54
1929,5810.169093997093,5724.99
1930,5760.449688126891,5741.75
1931,5799.554476142367,5839.77
1932,5940.96610930972,5997.47
1933,6112.53674099562,6097.55
1934,6229.048527475996,6163.93
1935,6253.762335591332,6190.02
1936,6294.840386511655,6152.81
1937,6129.902854778287,6210.49
1938,6242.034430414656,6122.06
1939,6066.651131893919,6099.41
1940,6084.669967992533,5942.26
1941,5907.955498066181,5867.46
1942,5838.411599019599,5786.06
1943,5720.258244652135,5657.88
1944,5659.302991347516,5691.68
1945,5743.092292651159,5726.74
1946,5767.10485523781,5835.43
1947,5879.828174658432,5903.32
1948,6009.306806007174,5956.03
1949,6033.064056261459,6032.27
1950,6196.1369432239435,6195.78
1951,6424.2915404431715,6399.5
1952,6610.849197113379,6653.97
1953,6900.5882915547745,6886.06
1954,7181.88026697022,7290.0
1955,7534.2519707117135,7519.42
1956,7807.520929060574,7972.84
1957,8147.3434578276665,8071.34
1958,8018.978402265254,7869.74
1959,7751.336757818677,7596.15
1960,7429.342730223509,7364.86
1961,7236.697265098285,7193.56
1962,7098.424929664065,7048.48
1963,6978.563995269618,6910.29
1964,6841.355404511105,6837.84
1965,6790.969819220225,6865.08
1966,6812.068808245676,6785.24
1967,6763.773289226626,6745.51
1968,6597.12867005061,6679.46
1969,6528.920273829655,6494.01
1970,6351.613913852529,6369.33
1971,6160.110135043197,6195.61
1972,6030.655257523611,5995.31
1973,5857.95931400205,5840.49
1974,5759.895919846482,5675.59
1975,5626.536767671373,5581.79
1976,5578.988200412287,5535.26
1977,5514.001885429693,5503.72
1978,5498.545296123061,5481.48
1979,5516.121528719803,5539.15
1980,5584.634882828332,5526.94
1981,5557.213779859337,5689.62
1982,5762.138400436224,5795.99
1983,5877.9658075745965,5849.56
1984,5919.917147466821,5865.62
1985,5878.256790604575,5978.78
1986,6041.4262180204505,6047.57
1987,6092.77641144873,6051.43
1988,6069.217791619141,6098.6
1989,6123.351852378737,6175.29
1990,6219.0074387161185,6064.25
1991,6074.885456823361,6114.12
1992,6146.267278263807,6202.77
1993,6294.319621246355,6275.59
1994,6342.130872185024,6481.96
1995,6589.456436102153,6697.49
1996,6786.3364916602495,6663.96
1997,6752.469464664977,6754.62
1998,6901.020286703538,6817.18
1999,6955.819993594785,6920.48
2000,7133.528755174926,7083.44
2001,7333.055134863992,7254.53
2002,7487.3408981453,7579.24
2003,7847.718512356651,7806.28
2004,8025.816971189305,8178.01
2005,8400.348162423998,8191.68
2006,8176.45462622006,7948.52
2007,7791.971960655163,7688.84
2008,7585.545834830938,7466.02
2009,7296.565468176283,7303.19
2010,7182.219849807723,7134.01
2011,7027.063635892488,7006.96
2012,6924.544636299617,6893.18
2013,6857.500195594203,6914.24
2014,6813.714863463971,6818.39
2015,6767.170699102382,6767.9
2016,6631.284400754388,6651.65
2017,6511.866955129837,6518.97
2018,6349.44870574208,6416.7
2019,6213.752629928909,6316.03
2020,6167.970713258883,6131.84
2021,5987.789007818253,5933.04
2022,5848.325090671894,5813.5
2023,5767.788698556708,5780.18
2024,5766.778339483509,5742.03
2025,5773.273966409604,5773.86
2026,5832.35219198163,5883.18
2027,5981.9415695965,6064.05
2028,6176.963694448745,6285.73
2029,6553.06199744217,6675.19
2030,6913.507287130038,6914.88
2031,7123.705144595104,7079.42
2032,7193.014263221955,7225.88
2033,7302.120078299133,7311.55
2034,7279.315528630574,7309.54
2035,7255.782555067719,7279.06
2036,7197.408271221935,7193.38
2037,7153.2183827847175,7146.15
2038,7091.007949388971,7111.33
2039,7096.490368839387,7093.09
2040,7098.272093087325,7115.23
2041,7152.668624459207,7228.61
2042,7251.784868685656,7289.88
2043,7308.453697691995,7376.05
2044,7409.817618605074,7374.72
2045,7382.207633885759,7388.48
2046,7427.081274642674,7395.27
2047,7493.0095916040445,7491.18
2048,7671.1318000052,7608.3
2049,7723.0591084602365,7771.54
2050,7992.896521508,8080.63
2051,8306.230909961952,8379.31
2052,8623.285242472735,8817.92
2053,8954.56167783279,8876.89
2054,8836.38455922908,8651.37
2055,8461.72718762771,8272.18
2056,8119.296529036144,7994.28
2057,7811.152761045822,7768.73
2058,7564.886214403652,7653.64
2059,7512.813115722506,7457.71
2060,7370.248017573766,7406.27
2061,7355.09103468681,7511.1
2062,7428.695887228401,7342.71
2063,7238.804513036306,7321.88
2064,7220.800282470696,7257.57
2065,7136.030292665305,7097.27
2066,6913.611534894709,7014.27
2067,6793.654559287289,6770.12
2068,6552.44471886162,6606.29
2069,6360.536089860303,6292.78
2070,6168.043594830786,6089.71
2071,6005.568434580987,5960.0
2072,5957.296142385574,5918.15
2073,5955.319201773495,5931.31
2074,5992.853753422503,5984.4
2075,6127.1875416225585,6165.67
2076,6333.102563703626,6329.87
2077,6590.588641772652,6747.5
2078,6946.588883890803,6989.7
2079,7160.002567198506,7103.95
2080,7175.543895448826,7284.41
2081,7369.631877449944,7376.67
2082,7399.03839131543,7380.54
2083,7327.213583451908,7305.42
2084,7203.042478667167,7221.45
2085,7173.387000352149,7179.05
2086,7150.708217956835,7210.03
2087,7232.083297340107,7186.61
2088,7181.140120384391,7192.05
2089,7188.078902364488,7197.32
2090,7194.642022369751,7168.41
2091,7202.977552632193,7183.47
2092,7238.899614560507,7187.97
2093,7252.204029924975,7319.2
2094,7410.646382627416,7347.31
2095,7446.077753132831,7415.02
2096,7571.474529344574,7560.74
2097,7740.352102883663,7726.8
2098,7919.2353416551905,8019.6
2099,8290.090702278796,8314.31
2100,8424.322829111,8761.92
2101,8923.704960390509,8769.32
2102,8668.359058820271,8554.55
2103,8281.021619342604,8150.01
2104,7947.689522018051,7855.76
2105,7695.411552127527,7674.6
2106,7505.597146918687,7497.03
2107,7406.762832553748,7348.76
2108,7266.290389738405,7208.84
2109,7204.132834619579,7302.31
2110,7252.53571759423,7217.59
2111,7156.370820916827,7212.52
2112,7128.032576532981,7174.01
2113,7043.378127318542,7070.25
2114,6897.9456021129845,6915.79
2115,6717.03732575812,6719.38
2116,6477.0525147058825,6539.95
2117,6311.999131667715,6250.63
2118,6143.458138974716,6047.75
2119,5970.882685159869,5903.83
2120,5933.252546352748,5825.43
2121,5871.136510087078,5860.8
2122,5926.621572055486,5903.52
2123,6006.557823322602,6086.67
2124,6279.357405207728,6252.55
2125,6472.2329070615915,6600.01
2126,6847.571644163481,6794.9
2127,7015.696085894324,7012.55
2128,7159.652891200517,7305.44
2129,7465.865998297157,7498.39
2130,7594.871092512742,7504.21
2131,7464.9362618015275,7451.19
2132,7377.50473775784,7438.18
2133,7396.109207443654,7403.61
2134,7344.127168359755,7296.71
2135,7263.093097499044,7265.03
2136,7263.116324401697,7257.69
2137,7316.713449850934,7314.51
2138,7346.530835786173,7477.93
2139,7572.3556985582945,7530.32
2140,7603.925625749089,7487.69
2141,7535.987214131276,7586.84
2142,7673.789623125047,7640.88
2143,7796.693179780868,7742.57
2144,7901.74709875453,7857.63
2145,7985.849081044183,7939.13
2146,8082.3142952256085,8219.99
2147,8467.883259233822,8496.74
2148,8736.319932511617,8852.97
2149,8998.20666859416,8775.64
2150,8674.536027918984,8558.19
2151,8280.538201458037,8203.15
2152,7997.720434973773,7941.7
2153,7766.081594651856,7765.47
2154,7573.502958727546,7572.08
2155,7434.322470326903,7405.12
2156,7308.6773199180425,7269.14
2157,7275.236234128566,7359.54
2158,7299.987952422114,7241.43
2159,7161.200714572193,7241.46
2160,7148.055699647237,7229.34
2161,7090.221601754827,7073.97
2162,6910.100496816321,6945.09
2163,6730.849175371956,6760.4
2164,6532.422594189098,6576.35
2165,6339.342016483473,6357.88
2166,6196.246440877805,6142.87
2167,6049.304842084144,6045.52
2168,6037.746930400659,6051.14
2169,6138.223851768703,6036.85
2170,6142.351815423104,6035.7
2171,6146.320549596034,6226.1
2172,6405.727466658614,6398.22
2173,6650.342839174714,6830.13
2174,7091.158404376594,7118.85
2175,7291.080727052948,7357.42
2176,7480.062195803708,7587.64
2177,7784.524298980377,7889.8
2178,7994.572877580761,8047.37
2179,8164.589449945775,8195.89
2180,8213.719854096038,8193.1
2181,8141.536776074297,8152.63
2182,8066.877841237887,8187.54
2183,8148.848203100684,8244.03
2184,8208.373256372202,8233.08
2185,8119.41327304212,8158.16
2186,8081.488722396343,8272.91
2187,8385.486450881273,8363.23
2188,8407.715649377044,8135.67
2189,8070.550336702787,8136.23
2190,8166.739750128346,8208.68
2191,8319.352143939564,8285.56
2192,8502.13976919953,8335.44
2193,8452.860182803275,8436.88
2194,8611.45823888099,8679.3
2195,9077.977079562685,9004.3
2196,9256.963636531715,9471.04
2197,9767.011300387056,9440.35
2198,9221.792116481962,9213.26
2199,8961.175223745111,8926.89
2200,8710.830094662486,8587.48
2201,8432.769040095525,8466.31
2202,8284.238740177108,8311.77
2203,8103.676736717888,8067.11
2204,7910.1284971454215,7823.41
2205,7760.511950858991,7850.9
2206,7751.557396171403,7696.18
2207,7586.258229408737,7623.36
2208,7498.85573663106,7555.68
2209,7425.217301931199,7395.35
2210,7204.1435471148725,7203.69
2211,7003.57111899975,7029.99
2212,6817.178511928521,6842.29
2213,6599.403980906038,6542.63
2214,6367.189761013609,6337.24
2215,6236.134585032252,6184.43
2216,6104.367806520471,6139.48
2217,6174.573286032793,6140.43
2218,6205.708806824438,6201.52
2219,6371.597249709924,6486.41
2220,6751.626088392181,6677.55
2221,6942.228665182041,7124.38
2222,7446.618394279482,7483.37
2223,7842.316538898512,7698.2
2224,7895.787625747751,7931.57
2225,8058.02464721297,8008.42
2226,8000.096497771835,7985.56
2227,7904.575372722226,7854.24
2228,7693.435407894306,7755.59
2229,7635.219189189749,7652.96
2230,7556.667398582897,7579.35
2231,7490.888178189906,7418.23
2232,7303.688608362074,7362.87
2233,7300.952674628612,7369.48
2234,7333.68182859379,7344.02
2235,7308.090147756007,7286.76
2236,7281.741670135027,7334.78
2237,7382.881094084791,7389.98
2238,7452.915460392835,7594.58
2239,7764.2465049450075,7797.77
2240,8142.777961136384,8089.35
2241,8389.830935083426,8375.95
2242,8675.82247619088,8758.31
2243,9185.08904894895,9235.48
2244,9594.750421461255,9711.99
2245,9960.543228327962,9826.56
2246,9767.290390406635,9676.17
2247,9454.004795256575,9354.79
2248,9144.876579590626,9144.85
2249,8944.468388113119,8930.18
2250,8688.409582338774,8624.95
2251,8429.002147303223,8430.13
2252,8229.772529917413,8200.4
2253,8038.921201600866,8231.82
2254,8083.880177240198,8018.68
2255,7874.742922957637,7916.47
2256,7747.758558541767,7830.59
2257,7627.902747000189,7623.69
2258,7415.235277817179,7409.17
2259,7192.781021536451,7209.9
2260,6994.968919293306,6918.09
2261,6697.823068097567,6593.16
2262,6398.5422447902965,6376.49
2263,6244.866828443307,6179.38
2264,6090.903293894209,6057.58
2265,6124.451811537066,6102.3
2266,6189.0729246713945,6052.18
2267,6177.202779374946,6129.52
2268,6239.992442510907,6170.69
2269,6360.696179754051,6397.36
2270,6581.776290112827,6580.97
2271,6784.598490950317,6777.59
2272,6964.903771811933,6925.68
2273,7037.920156825025,7087.88
2274,7166.549819901508,7220.94
2275,7253.867714060702,7154.76
2276,7062.320715020742,7022.43
2277,6932.623624484482,6891.55
2278,6768.00746204792,6753.85
2279,6628.734187464133,6554.15
2280,6467.37530870851,6486.64
2281,6409.665807651327,6457.18
2282,6477.856686630401,6479.27
2283,6497.482276058661,6473.83
2284,6503.166714189974,6513.59
2285,6577.759776092633,6537.06
2286,6659.143380295845,6706.97
2287,6925.026598354805,6982.92
2288,7222.606651000986,7272.42
2289,7581.520178879478,7625.85
2290,7962.761718715755,8072.26
2291,8432.61168266314,8495.0
2292,8953.451935586454,9125.03
2293,9403.667310300421,9186.82
2294,9196.816157096306,8993.66
2295,8783.35582858824,8757.22
2296,8567.48469841413,8466.36
2297,8302.730938904328,8324.24
2298,8116.756101484254,8195.72
2299,7989.5162353086735,8037.83
2300,7883.127834068509,7880.99
2301,7771.847232099502,7753.4
2302,7609.6388800068835,7591.36
2303,7466.562042448248,7498.01
2304,7354.914679001372,7389.51
2305,7197.82867928951,7114.73
2306,6918.729068484035,6896.51
2307,6675.889317853222,6695.99
2308,6463.356352066669,6490.2
2309,6312.031179865906,6296.64
2310,6159.913819723406,6089.25
2311,5990.7754409264935,6006.23
2312,5979.137298384606,5921.15
2313,5951.5524679435985,5923.13
2314,5979.151175857639,5972.67
2315,6130.397715609805,6074.98
2316,6196.106770175744,6163.09
2317,6305.357897063973,6330.89
2318,6512.472989634912,6508.67
2319,6700.066992626369,6663.72
2320,6856.443511926302,6791.9
2321,6955.183837138759,6974.45
2322,7044.891998878404,6951.23
2323,6885.649758529744,6873.17
2324,6758.6563435112475,6708.11
2325,6630.86759742205,6567.19
2326,6474.2089375479945,6360.54
2327,6271.363855248032,6165.39
2328,6062.920835651231,6061.29
2329,6029.253506791683,6043.35
2330,6060.383810698272,6012.32
2331,6002.728064357121,6014.65
2332,6021.756838252977,6041.94
2333,6163.692084005194,6125.51
2334,6269.012871268937,6292.65
2335,6491.282071496006,6503.21
2336,6764.338733001551,6835.51
2337,7158.392390501146,7194.09
2338,7490.830739750529,7769.58
2339,8157.815274808444,8254.57
2340,8701.384090516145,8939.75
2341,9142.30206965322,9080.3
2342,9056.493178326615,8984.13
2343,8774.231352721516,8754.82
2344,8564.207879656162,8577.96
2345,8429.431818520805,8418.1
2346,8218.790501646388,8257.04
2347,8064.473869284143,8069.01
2348,7893.087101175922,7842.86
2349,7794.022898289891,7759.75
2350,7748.38627491374,7572.79
2351,7564.668281549342,7464.55
2352,7296.803506046694,7281.94
2353,7150.866440680156,7138.63
2354,6993.401035312672,7026.28
2355,6827.9527644753325,6831.49
2356,6620.868335190879,6655.82
2357,6490.3584728109645,6397.06
2358,6194.762380577782,6204.36
2359,6107.352402059995,6150.43
2360,6115.9190805532535,6135.25
2361,6191.91509124968,6185.07
2362,6333.734657385824,6359.43
2363,6634.827612834294,6609.41
2364,6868.5651576579285,6911.52
2365,7259.475326461874,7445.11
2366,7867.991100412106,7893.94
2367,8328.645663320616,8193.57
2368,8519.62875761251,8405.52
2369,8530.587451180038,8481.01
2370,8479.220948502008,8317.31
2371,8103.271569584556,8101.85
2372,7902.084279512149,7823.16
2373,7592.633467051352,7588.2
2374,7389.7600792295025,7359.93
2375,7221.912250876256,7114.18
2376,7036.784755857825,7061.74
2377,7011.890900732166,7009.88
2378,6988.84897830021,6990.04
2379,6990.991473547254,7037.46
2380,7077.060465514109,6995.96
2381,7042.927022932314,7045.91
2382,7108.609888036422,7150.59
2383,7318.4872634964895,7334.21
2384,7595.703687986026,7660.96
2385,7971.468599245261,8032.91
2386,8411.567561435384,8525.55
2387,9030.63723599671,9078.02
2388,9633.400069951158,9812.38
2389,10195.853040574524,9823.34
2390,9655.744077656818,9576.24
2391,9356.541148206805,9310.74
2392,9112.06260786667,9058.3
2393,8803.443683954254,8855.78
2394,8657.129729047188,8665.29
2395,8464.694365676845,8440.54
2396,8238.591476299936,8215.43
2397,8099.714448298604,8232.17
2398,8083.880177240198,7935.82
2399,7812.857924098124,7856.93
2400,7689.027247169839,7772.24
2401,7597.820696632842,7605.46
2402,7400.522955307265,7475.55
2403,7267.189651247535,7229.64
2404,7009.084767125031,7043.14
2405,6842.624367481967,6771.59
2406,6559.684284406464,6489.92
2407,6363.74580098426,6374.39
2408,6277.525200103228,6261.94
2409,6291.620495861217,6291.81
2410,6415.237996626675,6342.77
2411,6561.920508779918,6600.81
2412,6881.301532810009,6893.81
2413,7285.037926279495,7384.03
2414,7729.917968571346,7818.46
2415,8099.258598473308,8062.61
2416,8252.229196821128,8281.31
2417,8379.047884429612,8373.39
2418,8287.715582024848,8227.97
2419,8077.1338413122385,7941.84
2420,7718.011824348408,7645.91
2421,7435.126157301925,7449.41
2422,7306.935447358198,7353.54
2423,7255.002141940578,7264.0
2424,7184.259598307664,7200.33
2425,7151.028308828437,7215.3
2426,7222.226384847176,7189.46
2427,7188.534202954161,7161.04
2428,7180.234982167257,7138.09
2429,7131.584560149573,7160.32
2430,7245.794936623986,7204.54
2431,7304.264664334547,7361.07
2432,7546.506163173643,7613.09
2433,7879.820895387735,7903.6
2434,8178.674992319114,8298.95
2435,8666.499415225553,8774.93
2436,9276.659057637626,9425.44
2437,9785.95843718631,9513.53
2438,9368.747643997976,9341.25
2439,9113.78217338262,9022.06
2440,8792.073739673431,8813.08
2441,8586.007040723001,8617.99
2442,8440.23675003691,8442.61
2443,8249.395075042128,8273.09
2444,8080.473885379376,8022.5
2445,7913.840128275639,8054.35
2446,7936.605111510721,7833.97
2447,7736.435169436165,7744.05
2448,7567.321418268392,7748.68
2449,7552.478524248833,7563.71
2450,7361.988269871301,7424.41
2451,7199.063850452135,7204.45
2452,6981.552036790066,7015.87
2453,6791.024852860614,6705.49
2454,6498.877515404263,6476.79
2455,6330.986387135977,6321.46
2456,6247.1508805992935,6227.27
2457,6276.505161575904,6302.41
2458,6452.823684442101,6390.42
2459,6562.492678599138,6626.18
2460,6923.066142716079,6867.51
2461,7215.547658471241,7339.7
2462,7748.088782223858,7774.22
2463,8242.15484097106,8054.25
2464,8242.404702438578,8241.26
2465,8263.557478794355,8242.58
2466,8132.35929468866,8042.65
2467,7874.161166255934,7853.42
2468,7663.883889682007,7578.4
2469,7382.869211264134,7415.23
2470,7267.131578737073,7231.73
2471,7122.512647023347,7010.75
2472,6903.368434784762,6846.94
2473,6799.244796053575,6802.88
2474,6784.674862656211,6809.29
2475,6820.664884872964,6778.1
2476,6793.9151693643325,6807.04
2477,6881.0897242818,6874.53
2478,7003.733611125248,6953.53
2479,7104.531323998279,7138.75
2480,7352.88939965182,7423.82
2481,7719.258824878644,7723.54
2482,8014.575136336826,8127.35
2483,8400.71150917812,8632.41
2484,9083.812382120732,9277.2
2485,9629.846456478306,9291.21
2486,9152.979632376111,9145.51
2487,8941.045796904986,8865.01
2488,8694.439270999266,8651.65
2489,8469.583147075231,8443.29
2490,8244.532049055153,8221.83
2491,8065.8141889940935,8069.24
2492,7886.9934503822715,7874.61
2493,7790.585968065024,7933.59
2494,7810.689448761521,7743.73
2495,7641.033228864417,7723.66
2496,7573.870786955262,7668.65
2497,7515.655348184223,7563.64
2498,7388.914328557622,7411.74
2499,7194.114768662012,7211.03
2500,7004.197977665774,7011.12
